age,educational-num,fnlwgt,capital-gain,capital-loss,hours-per-week,education,marital-status,occupation,income,relationship,workclass,native-country,gender,race
43,14,150528,0,0,40,12,2,9,1,0,2,38,1,4
36,10,43701,0,0,20,15,6,11,0,1,2,38,0,4
37,9,419053,0,0,40,11,0,2,0,1,0,38,1,4
24,11,183594,0,0,20,8,4,2,0,3,2,38,1,4
24,9,390348,0,0,40,11,4,13,0,1,2,38,1,4
38,13,36989,3908,0,70,9,2,7,0,0,2,38,1,4
48,13,247895,0,0,40,9,2,3,1,0,2,38,1,2
75,2,191446,0,0,16,3,2,7,0,2,2,38,0,2
43,13,33521,0,0,70,9,0,9,1,1,4,38,1,4
64,13,46087,0,0,50,9,0,3,0,1,2,38,0,4
36,9,356824,0,0,40,11,0,11,0,1,2,38,0,4
53,10,158746,0,0,40,15,2,12,0,0,2,38,1,4
22,10,153323,0,0,20,15,4,9,0,1,2,38,1,2
73,9,130391,0,0,36,11,4,7,0,1,4,38,0,4
46,9,173613,0,0,40,11,0,0,0,1,2,38,0,4
45,9,362883,5013,0,40,11,2,2,0,0,2,38,1,4
43,9,182757,0,0,40,11,2,2,1,0,2,38,1,4
20,9,50397,0,0,20,11,4,0,0,3,2,38,1,2
43,10,101709,0,0,40,15,0,5,0,1,0,38,1,1
40,9,145649,0,0,25,11,5,11,0,4,2,38,0,2
36,13,136343,0,0,40,9,2,9,1,0,2,38,1,4
64,13,142166,0,0,45,9,0,11,0,1,3,38,1,4
46,10,127089,5178,0,38,15,2,9,1,0,2,38,1,4
46,14,124071,0,0,65,12,0,3,1,4,1,38,0,4
41,13,190368,0,0,70,9,4,9,0,1,1,38,0,4
28,10,67661,0,0,40,15,4,0,0,2,2,38,0,4
23,10,62278,0,0,45,15,2,11,0,0,2,38,1,4
30,13,295010,0,0,60,9,4,10,1,1,0,38,0,4
44,13,203897,0,0,40,9,3,0,0,1,2,4,0,4
27,9,265314,0,0,45,11,2,13,1,0,2,38,1,4
25,9,159603,0,0,34,11,4,7,0,4,2,38,0,4
29,6,134331,0,0,40,0,2,2,0,0,2,38,1,4
54,9,123011,0,0,40,11,2,6,1,0,2,30,1,4
27,13,274964,0,0,65,9,4,4,0,1,2,38,1,4
34,9,66309,0,0,35,11,2,2,0,0,2,38,1,4
38,10,73471,0,0,50,15,2,11,0,0,2,38,1,4
56,14,357118,0,0,40,12,2,9,1,5,2,38,0,4
35,9,184655,0,0,62,11,2,11,0,0,3,38,1,4
23,10,175266,0,0,40,15,4,2,0,1,2,38,1,4
19,10,188008,0,0,20,15,4,11,0,3,2,38,0,2
42,15,87284,7298,0,35,14,2,9,1,0,2,38,1,4
46,13,330087,15024,0,45,9,2,3,1,0,2,38,1,4
27,9,150025,0,0,40,11,4,11,0,1,2,32,1,4
49,10,330874,0,0,70,15,2,11,1,0,3,38,1,4
23,10,136824,0,0,20,15,4,7,0,3,2,38,1,4
24,9,201179,0,0,40,11,4,7,0,3,2,38,1,4
34,9,324654,0,0,40,11,4,6,0,3,2,2,1,1
25,9,366207,0,0,40,11,4,13,0,3,0,38,1,4
33,10,103860,0,0,50,15,2,2,0,0,4,38,1,4
22,12,106700,0,0,27,7,4,0,0,3,2,38,0,4
54,9,163557,0,0,30,11,4,0,0,1,1,38,0,4
39,14,286261,0,0,40,12,4,9,0,1,3,38,0,4
25,13,123083,0,0,40,9,4,9,0,1,2,38,0,4
75,9,125197,0,0,26,11,2,0,0,0,3,38,1,4
28,9,278073,0,0,30,11,4,6,0,2,4,38,1,2
50,13,133963,0,0,50,9,0,11,0,1,2,38,0,4
62,13,71467,0,0,55,9,2,2,1,0,4,38,1,4
40,9,76487,0,0,40,11,2,6,0,0,2,38,1,4
58,13,215245,0,0,37,9,4,9,0,1,1,38,0,4
24,12,127185,0,0,40,7,2,3,0,5,0,38,0,4
21,9,179720,0,0,30,11,4,7,0,2,2,38,0,4
40,13,88909,15024,0,50,9,2,3,1,0,2,38,1,4
45,11,341995,0,1902,42,8,2,9,1,0,2,38,1,4
48,9,173938,0,0,60,11,2,3,0,0,2,38,1,4
34,9,344275,0,0,70,11,4,13,0,1,2,38,1,4
23,9,150463,0,0,40,11,4,8,0,4,2,12,0,3
43,14,209544,10520,0,50,12,4,3,1,1,1,38,0,4
42,10,201723,0,0,40,15,4,2,0,1,1,38,1,4
39,13,343476,15024,0,50,9,2,9,1,0,4,23,1,4
52,9,77392,0,0,60,11,2,4,0,0,3,38,1,4
56,13,357118,0,0,60,9,4,3,0,1,4,38,0,4
48,9,167749,0,0,40,11,2,0,1,5,0,38,0,4
37,9,352882,0,0,70,11,0,3,1,1,4,34,0,1
25,9,51201,0,0,35,11,2,2,0,0,2,38,1,4
40,13,365986,0,0,40,9,2,5,1,3,2,38,1,4
34,7,400416,0,0,45,1,4,6,0,3,2,38,1,2
52,9,31533,0,0,40,11,0,7,0,1,2,38,1,4
41,13,106900,0,1902,42,9,2,12,1,0,2,38,1,4
36,9,192337,0,0,40,11,4,7,0,1,1,38,1,4
21,11,118712,0,1504,40,8,4,2,0,3,2,38,1,4
28,13,301654,0,0,40,9,4,9,0,1,2,38,0,4
20,10,88126,0,0,9,15,4,0,0,3,2,8,1,4
68,9,165017,0,0,40,11,2,9,1,0,2,21,1,4
35,9,238342,0,0,40,11,2,13,0,0,2,38,1,4
32,9,857532,0,0,40,11,4,6,0,3,2,38,1,2
64,14,134378,0,0,50,12,2,3,1,0,2,38,1,4
17,6,260797,0,0,23,0,4,5,0,3,2,38,0,4
25,13,138765,0,0,20,9,4,9,0,1,2,38,1,4
31,11,247444,0,0,40,8,2,6,0,0,2,3,1,4
51,16,454063,7298,0,40,10,2,3,1,0,5,38,1,4
67,9,180539,0,0,10,11,2,11,0,0,2,38,1,4
42,9,397346,3325,0,40,11,4,2,0,1,2,38,1,4
29,9,107160,0,0,40,11,4,7,0,1,2,38,1,4
31,9,262024,0,0,40,11,2,6,0,0,2,38,1,2
21,9,131230,0,0,37,11,2,2,0,0,2,38,1,4
67,6,274451,0,0,16,0,2,13,0,0,2,38,1,4
41,9,365986,0,0,40,11,0,10,1,1,5,38,1,4
27,13,204515,0,0,36,9,4,12,0,1,2,38,0,4
51,8,99316,0,0,50,2,0,13,0,4,2,38,1,4
28,9,268726,0,0,46,11,2,2,0,0,2,38,1,4
21,10,275395,0,0,40,15,4,2,0,3,2,38,1,4
28,11,383322,0,0,40,8,2,6,1,0,2,38,1,4
29,9,126822,0,0,35,11,2,7,0,0,2,38,1,4
39,9,168355,0,0,70,11,2,3,0,0,3,38,1,4
21,13,162667,0,0,40,9,4,0,0,1,2,3,1,4
43,11,373403,0,0,40,8,2,2,0,0,2,38,1,4
44,9,274562,14344,0,40,11,4,2,1,1,4,38,1,4
28,7,249362,0,0,50,1,2,13,0,0,2,38,1,4
31,5,111567,0,0,43,6,4,11,1,1,2,38,1,4
27,10,145784,0,0,45,15,2,0,0,5,2,38,0,0
34,10,209317,0,0,40,15,2,10,0,0,5,38,1,4
25,9,259505,0,0,40,11,4,12,0,1,2,38,1,4
34,13,345360,0,0,40,9,2,12,0,0,2,8,1,4
43,9,198096,7688,0,40,11,2,2,1,0,1,38,1,4
40,14,33126,0,0,50,12,2,2,0,0,3,38,1,4
21,9,206354,0,0,35,11,4,7,0,4,2,38,0,2
25,10,1484705,0,0,25,15,0,3,0,4,2,38,0,4
21,9,26410,0,0,40,11,4,0,0,1,2,38,0,4
19,10,220901,0,0,30,15,4,13,0,3,4,38,1,4
49,12,44671,0,0,40,7,2,2,1,0,3,38,1,4
20,10,38620,0,0,20,15,4,7,0,3,2,38,1,4
36,7,89040,0,0,47,1,2,13,0,0,2,38,1,4
32,10,370160,0,0,40,15,5,3,0,4,2,38,0,2
23,10,208946,0,0,32,15,4,0,0,3,2,38,1,4
21,10,131230,0,0,10,15,4,11,0,3,2,38,1,4
25,13,60358,0,0,40,9,4,3,0,3,2,38,1,4
24,13,209782,0,0,40,9,4,11,0,3,2,38,0,4
22,10,351952,0,0,20,15,4,9,0,4,2,38,0,4
26,9,142081,0,0,40,11,2,7,0,5,2,25,0,4
22,5,164775,0,0,40,6,4,6,0,4,2,12,1,4
41,13,47858,0,0,40,9,2,10,1,0,1,38,1,4
18,9,404085,0,0,40,11,2,0,0,5,2,38,0,4
24,13,218678,0,0,40,9,4,11,0,3,2,38,1,4
38,9,184655,0,1740,48,11,2,2,0,0,2,38,1,4
36,13,321760,0,0,17,9,4,0,0,1,2,38,0,4
45,14,185399,0,0,55,12,0,9,0,3,1,38,0,4
38,10,409200,0,0,40,15,2,12,1,0,1,38,1,4
38,9,40077,0,0,50,11,2,2,1,0,2,38,1,4
34,9,31740,0,0,40,11,4,4,0,1,4,38,1,4
53,12,233722,0,0,40,7,4,0,0,1,1,38,1,2
32,11,192039,0,0,40,8,2,9,1,5,2,38,0,4
17,7,222618,0,0,30,1,4,11,0,3,2,38,0,2
45,13,213646,7298,0,40,9,2,3,1,0,5,38,1,4
31,9,194141,0,0,48,11,2,10,0,0,1,38,1,4
47,16,80282,0,0,45,10,2,9,0,0,5,38,1,4
27,9,166350,0,0,50,11,4,11,0,1,2,38,1,4
61,10,60641,0,0,30,15,2,0,0,5,0,38,0,4
33,9,124827,0,0,40,11,2,13,0,0,2,38,1,4
67,9,105438,0,0,40,11,5,6,0,2,2,38,0,4
38,13,85244,0,0,40,9,5,2,0,1,2,38,1,4
25,9,120535,0,0,40,11,0,11,0,4,2,38,0,4
33,3,269604,0,0,40,4,4,7,0,4,1,7,0,3
27,9,247711,0,0,40,11,2,0,0,5,2,38,0,4
45,9,380922,0,0,60,11,2,2,1,0,2,38,1,4
24,13,281221,0,0,40,9,4,0,0,2,2,35,0,1
23,11,269687,0,0,40,8,4,12,0,1,2,38,1,4
48,10,181758,0,0,40,15,0,0,0,4,2,38,0,4
61,10,136787,0,0,40,15,2,0,1,0,0,38,1,4
22,9,107882,0,0,20,11,4,9,0,3,2,38,0,4
34,11,172579,0,0,40,8,0,12,0,4,2,38,0,4
32,9,29933,5178,0,40,11,2,6,1,0,2,38,1,4
35,10,38905,0,0,50,15,0,0,0,1,0,38,0,4
36,6,168826,0,0,40,0,4,2,0,1,2,38,1,4
24,9,424034,0,0,40,11,4,3,0,4,2,38,1,4
60,5,117509,0,0,40,6,2,2,0,0,2,38,1,4
64,9,69525,0,0,20,11,0,2,0,4,2,38,1,4
22,9,374116,0,0,35,11,4,11,0,4,2,38,0,4
27,3,283913,0,0,65,4,4,8,0,1,2,8,0,4
36,10,147258,0,0,60,15,0,13,0,1,5,38,1,4
27,9,139903,0,0,30,11,4,11,0,4,2,38,0,2
52,10,112959,0,0,40,15,6,11,0,1,2,38,0,4
57,9,264148,0,0,45,11,2,4,0,0,4,38,1,4
23,10,256211,0,0,24,15,4,0,0,1,2,39,1,1
29,9,142519,0,0,40,11,2,6,0,0,4,38,1,4
34,9,281852,0,0,80,11,4,13,0,1,2,38,1,2
38,9,380543,0,0,30,11,4,7,0,4,2,38,0,2
50,9,204402,0,0,84,11,2,4,1,0,4,38,1,4
50,7,192203,0,0,40,1,2,13,0,0,2,38,1,4
51,13,199005,0,0,40,9,2,3,1,5,4,38,0,4
17,6,61838,0,0,40,0,4,2,0,3,3,38,1,4
25,7,210095,0,0,40,1,3,5,0,1,2,25,0,4
19,9,187352,0,0,40,11,2,2,0,0,2,38,1,4
43,9,32451,0,0,40,11,2,2,0,0,4,38,1,4
59,10,140569,14084,0,60,15,5,11,1,1,2,38,1,4
39,14,87556,6849,0,40,12,4,9,0,1,2,38,1,4
18,5,79443,0,0,40,6,4,6,0,3,2,25,1,4
27,14,212622,0,0,40,12,4,3,0,3,2,38,0,4
39,11,32650,0,0,60,8,4,4,0,1,2,38,1,4
44,13,125461,0,0,40,9,2,11,1,0,2,38,1,4
19,9,219867,0,0,35,11,4,0,0,2,2,38,0,4
32,9,206609,0,0,40,11,4,7,0,3,1,38,1,4
48,9,101299,0,0,40,11,2,2,1,0,2,38,1,4
46,12,29437,0,0,50,7,2,11,0,0,2,38,1,4
65,7,87164,0,0,20,1,6,11,0,2,2,38,0,4
57,13,146103,0,0,45,9,2,9,1,0,3,38,1,4
48,9,169324,0,0,32,11,4,7,0,4,2,13,0,2
46,4,138370,0,1651,40,5,2,7,0,0,2,2,1,1
27,6,29523,0,0,40,0,2,5,0,0,2,38,1,4
29,10,383745,0,1485,40,15,2,10,1,0,1,38,1,4
35,10,189404,0,1740,40,15,2,11,0,0,3,38,1,4
29,9,267661,0,0,70,11,2,4,0,0,4,38,1,4
30,10,182926,15024,0,40,15,2,10,1,0,1,38,1,4
65,9,243858,0,0,15,11,6,7,0,1,2,38,0,4
47,10,31339,0,0,40,15,2,0,0,0,0,38,1,4
41,9,204682,2174,0,40,11,0,2,0,4,2,23,1,4
17,5,73145,0,0,16,6,4,2,0,3,2,38,0,4
38,3,218184,0,0,40,4,2,5,0,2,1,25,1,4
38,14,223237,0,0,40,12,2,9,1,0,1,38,1,4
39,9,93319,0,0,4,11,4,11,0,2,4,38,0,4
52,6,187356,0,0,41,0,2,6,0,0,2,38,1,4
46,10,220832,0,0,58,15,2,3,1,0,4,38,1,4
22,13,211361,0,0,30,9,4,3,0,1,2,38,0,4
56,14,134195,0,0,50,12,4,11,0,1,2,38,1,4
37,7,218249,0,0,30,1,0,9,0,4,4,38,0,2
59,13,70720,0,0,55,9,0,11,1,1,2,38,1,4
19,7,342384,0,2129,55,1,2,2,0,3,4,38,1,4
31,5,237317,0,0,45,6,4,2,0,1,2,38,1,3
22,10,359759,0,0,20,15,4,11,0,1,2,29,1,1
48,16,181758,0,0,60,10,4,9,1,4,4,38,0,4
63,13,267101,0,0,60,9,2,3,0,0,3,38,1,4
33,9,222221,7298,0,45,11,2,3,1,0,2,38,1,4
53,9,55139,0,0,10,11,4,4,0,1,2,38,1,4
39,12,101073,0,0,24,7,2,11,0,0,2,38,1,4
59,15,69884,0,0,50,14,3,9,0,4,2,38,1,4
45,9,201127,0,0,40,11,2,6,0,0,2,38,1,4
39,10,164733,0,0,45,15,0,0,0,1,2,38,0,4
60,9,129447,0,0,35,11,6,0,0,1,5,38,0,4
38,13,32837,0,0,56,9,0,9,0,4,2,38,0,4
31,9,200117,0,0,40,11,0,0,0,1,2,38,1,4
61,13,219183,0,0,50,9,2,9,1,0,4,38,1,4
26,13,272669,0,0,20,9,4,11,0,1,2,34,1,1
60,15,336188,0,2415,80,14,2,9,1,0,3,38,1,4
32,10,176185,0,0,60,15,0,3,0,2,2,38,1,4
25,13,197728,0,0,20,9,4,3,0,1,1,38,0,4
55,14,197399,99999,0,55,12,2,3,1,0,2,38,1,4
66,6,86010,0,0,11,0,6,13,0,1,2,38,0,4
31,9,228873,0,0,40,11,2,2,0,0,2,38,1,4
58,15,112945,27828,0,40,14,4,9,1,1,3,38,1,4
22,10,129172,0,0,16,15,4,7,0,3,2,38,1,4
46,13,316205,0,0,40,9,2,3,1,0,1,38,1,2
33,10,226629,0,0,35,15,2,7,0,5,2,38,0,4
26,14,180886,0,0,30,12,2,9,0,0,5,38,1,4
42,13,69333,0,0,50,9,2,4,0,0,4,38,1,4
45,9,213620,0,0,40,11,4,7,0,3,2,38,0,4
43,10,197397,0,0,6,15,2,9,0,5,2,32,0,3
27,13,179915,0,0,99,9,4,3,0,3,2,38,0,4
51,9,339905,7688,0,40,11,2,11,1,0,2,38,1,4
42,9,112956,0,0,40,11,4,13,0,3,2,38,1,4
43,10,421837,7298,0,50,15,2,11,1,0,4,25,1,4
38,13,187999,0,0,45,9,2,12,1,0,2,38,1,4
44,9,77313,0,0,40,11,0,0,0,4,2,38,0,4
36,9,231948,0,0,64,11,2,2,1,0,2,38,1,4
37,9,37109,0,0,60,11,2,7,0,5,2,29,0,1
29,13,79387,0,0,50,9,4,3,1,1,2,38,1,4
42,13,177937,0,0,45,9,3,3,0,1,4,30,1,4
80,10,173488,0,0,20,15,6,0,0,1,2,38,0,4
61,7,183355,0,0,40,1,2,13,0,0,2,38,1,4
55,10,147989,5013,0,52,15,2,2,0,0,2,38,1,4
20,10,289944,0,0,25,15,4,7,0,3,2,38,0,4
23,9,62278,0,0,40,11,4,2,0,4,2,38,1,4
48,10,110457,0,0,40,15,2,2,1,0,0,38,1,4
24,13,295763,0,0,50,9,4,3,0,3,2,38,0,4
71,9,100063,0,0,40,11,2,2,0,0,5,38,1,2
49,7,194962,0,0,6,1,2,7,0,5,2,38,0,4
39,9,227597,0,0,50,11,4,1,0,1,0,38,1,4
22,13,117606,0,0,25,9,4,0,0,3,2,38,0,4
67,13,44774,0,0,40,9,6,0,0,1,0,38,0,4
18,9,177648,0,0,25,11,4,11,0,3,2,38,0,4
38,13,172571,0,1848,54,9,2,3,1,0,2,38,1,4
50,9,153931,0,0,40,11,0,0,0,1,2,38,0,4
56,12,84774,0,0,40,7,2,4,0,5,4,38,0,4
23,10,157127,0,0,20,15,4,7,0,1,2,38,0,4
26,10,170786,0,0,40,15,2,13,0,0,2,38,1,4
32,9,281030,0,0,40,11,2,6,0,0,2,38,1,4
44,13,203761,10520,0,40,9,4,9,1,3,2,38,1,4
27,9,167405,0,0,40,11,3,4,0,3,2,25,0,4
40,10,188436,7298,0,40,15,2,10,1,0,1,38,1,4
43,12,388849,0,0,60,7,2,5,0,0,2,38,1,4
31,10,176998,0,0,35,15,2,2,1,0,5,38,1,4
57,10,200316,0,0,40,15,2,2,1,0,2,38,1,4
25,13,160300,0,0,35,9,4,3,0,1,2,38,1,4
22,11,236684,0,0,36,8,4,7,0,3,2,38,0,2
20,11,247794,0,0,35,8,4,0,0,3,1,38,0,4
27,9,267325,3464,0,40,11,2,11,0,5,2,38,0,4
39,10,279490,0,0,40,15,0,3,0,4,2,25,0,4
27,14,280618,0,0,40,12,4,9,0,1,5,38,1,4
41,9,248406,0,0,40,11,5,13,0,3,1,38,1,4
31,13,226494,0,0,45,9,4,9,0,1,1,38,1,4
41,12,220460,0,0,20,7,2,11,0,0,2,38,1,4
25,13,108317,0,0,40,9,4,3,0,1,2,38,1,4
29,12,147256,0,0,40,7,4,9,1,1,5,38,1,2
22,9,110371,0,0,50,11,2,7,0,3,2,38,1,4
62,4,114060,0,0,91,5,2,10,0,0,2,38,1,4
29,9,31161,0,0,40,11,0,3,0,1,0,38,0,3
44,10,105862,0,0,70,15,2,3,1,5,2,38,0,4
32,13,402089,0,0,2,9,2,0,0,5,2,38,0,4
20,11,137300,0,0,40,8,4,6,0,4,2,38,0,4
65,10,326691,0,0,40,15,2,6,1,0,5,38,1,2
24,9,275093,0,0,36,11,4,5,0,1,2,38,0,4
37,14,112497,0,0,50,12,2,3,1,0,4,38,1,4
43,9,174491,0,0,40,11,0,12,0,1,1,38,0,2
38,13,114835,0,0,60,9,2,11,1,5,4,38,0,4
28,12,137898,0,0,35,7,4,11,0,3,2,38,0,4
33,9,153151,4416,0,40,11,4,5,0,3,2,38,1,4
32,9,134886,0,0,40,11,2,0,1,5,2,38,0,4
38,14,193815,0,0,45,12,2,3,1,0,2,38,1,4
33,10,237833,0,0,40,15,0,12,0,1,2,38,0,4
42,13,101593,0,0,60,9,2,3,1,0,4,38,1,4
27,9,164924,0,0,40,11,4,2,0,1,2,38,1,4
41,9,174201,0,0,40,11,0,5,0,4,2,38,1,4
47,14,36169,0,0,60,12,2,9,1,0,1,38,1,4
55,7,144071,0,0,45,1,2,3,0,0,2,38,1,4
30,10,180859,0,0,8,15,4,2,0,3,4,38,1,4
54,10,221915,0,0,50,15,6,2,0,4,2,38,0,4
40,13,26892,0,0,40,9,2,0,1,0,2,38,1,4
21,9,351084,0,0,40,11,4,0,0,1,2,38,0,4
34,13,97306,0,0,25,9,0,2,0,4,2,38,0,4
30,13,185027,0,0,40,9,2,9,1,0,2,38,1,4
31,10,182539,0,0,45,15,4,0,0,1,2,38,0,4
22,9,215395,0,0,37,11,4,13,0,1,2,38,1,4
37,9,186434,0,0,40,11,2,7,1,0,2,38,1,2
52,14,346668,0,0,40,12,4,9,0,3,1,38,0,4
57,10,412952,0,0,40,15,2,9,0,0,3,38,1,4
48,10,167009,0,0,48,15,0,0,0,1,2,38,0,4
58,9,316000,0,0,40,11,2,3,1,0,2,38,1,4
35,5,216256,0,0,50,6,2,2,0,0,4,38,1,4
40,9,341835,0,0,45,11,4,3,0,1,2,38,0,4
30,9,169841,0,0,25,11,0,11,0,1,2,38,0,4
26,9,200681,0,0,40,11,2,3,0,0,4,27,1,4
46,9,456956,0,0,60,11,2,9,0,0,4,38,1,4
26,10,276075,0,0,40,15,2,0,0,0,0,38,1,2
50,13,96657,0,0,40,9,0,9,0,4,0,38,0,2
22,9,374313,0,0,50,11,2,13,1,0,2,38,1,4
36,14,110998,0,0,40,12,6,12,0,4,2,18,0,1
30,9,53285,0,0,52,11,2,11,1,0,2,38,1,4
58,12,104613,0,0,50,7,2,3,1,0,2,38,1,4
72,11,298070,6723,0,25,8,5,7,0,4,2,38,0,4
19,9,318822,0,0,40,11,4,0,0,1,2,38,0,4
29,4,375078,0,0,40,5,2,7,0,5,2,25,0,4
30,10,210851,0,0,40,15,2,2,0,0,2,38,1,4
47,10,213745,0,0,45,15,0,7,0,4,4,38,0,4
51,10,204447,0,0,45,15,2,9,1,0,2,38,1,4
26,6,318934,0,0,40,0,2,5,0,0,2,38,1,4
24,10,237386,0,0,42,15,4,3,0,1,2,38,1,4
44,14,182629,0,0,24,12,0,11,0,1,2,19,1,4
43,9,144778,0,0,50,11,2,3,1,0,2,38,1,4
35,13,117166,0,0,50,9,4,3,0,1,2,38,1,4
51,9,237630,7298,0,50,11,2,12,1,0,2,38,1,4
41,9,171550,0,0,40,11,2,3,1,0,2,38,1,4
38,10,165302,0,0,40,15,0,0,0,4,2,38,0,3
39,9,42186,3464,0,20,11,2,0,0,5,5,38,0,1
54,6,284952,0,0,43,0,5,11,0,4,2,21,0,4
62,9,96099,0,0,40,11,4,2,0,1,2,38,1,4
45,16,198759,0,0,60,10,2,3,0,0,2,38,1,4
30,9,227886,0,0,35,11,4,3,0,3,2,22,0,2
32,9,391874,0,0,40,11,2,2,0,0,2,38,1,4
23,9,184370,0,0,40,11,0,7,0,1,4,38,0,4
84,11,135839,0,0,14,8,6,0,0,1,1,38,0,4
46,13,194698,0,0,60,9,4,9,0,3,2,38,1,4
67,14,342175,2009,0,40,12,0,0,0,1,1,38,0,4
29,13,67218,0,0,40,9,2,9,1,0,2,38,1,4
33,11,205152,0,0,55,8,4,3,1,1,2,38,1,4
23,10,434467,0,0,42,15,2,12,0,0,2,38,1,4
42,15,404573,0,0,40,14,0,9,0,4,5,38,0,4
17,7,99462,0,0,20,1,4,7,0,3,2,38,0,0
60,3,170310,0,0,40,4,2,13,0,0,2,38,1,4
31,8,199883,0,0,40,2,0,13,0,3,2,38,1,4
28,4,70034,0,0,40,5,4,0,0,3,2,31,1,4
31,5,393357,0,0,48,6,2,5,0,0,2,38,1,2
31,13,72630,14084,0,50,9,4,3,1,1,2,38,1,4
61,9,223133,0,0,40,11,0,5,0,1,2,38,0,2
43,15,345969,0,0,50,14,2,9,1,0,5,38,1,4
40,10,195520,0,0,49,15,4,0,0,4,5,38,0,2
39,9,257942,0,0,40,11,4,3,0,1,2,38,1,4
37,10,269300,0,0,27,15,3,0,0,4,1,38,0,2
47,10,137354,0,0,40,15,2,2,0,0,2,38,1,0
45,10,232997,0,0,65,15,2,13,1,0,0,38,1,4
30,9,77266,0,0,60,11,2,2,0,0,2,38,1,4
30,15,164190,0,0,40,14,4,9,0,3,4,38,1,4
49,10,153536,14084,0,44,15,0,9,1,1,2,38,1,4
51,9,26832,0,0,40,11,2,2,1,0,1,38,1,4
31,13,188096,0,0,72,9,4,9,1,1,2,38,0,4
48,13,369522,0,0,25,9,2,3,1,5,3,38,0,4
20,10,110998,0,0,30,15,4,0,0,3,2,38,0,1
32,9,205152,3103,0,40,11,2,3,1,0,2,38,1,4
19,9,358631,0,0,25,11,4,0,0,1,2,38,1,4
50,14,185354,0,0,35,12,0,3,0,1,2,38,0,4
33,9,336061,0,0,50,11,2,3,0,0,2,38,1,4
49,9,149949,0,1876,40,11,0,2,0,1,2,38,1,4
30,10,59496,0,0,40,15,2,13,0,0,2,38,1,4
23,13,32950,0,0,40,9,4,11,0,1,2,38,1,4
44,16,109912,15024,0,32,10,2,3,1,5,2,38,0,4
24,11,199555,0,0,5,8,4,11,0,4,2,38,1,4
28,11,91299,0,0,45,8,4,0,0,1,2,38,0,1
56,9,99359,0,1617,40,11,0,0,0,4,2,38,0,4
38,9,242559,0,0,38,11,4,0,0,1,2,38,0,4
20,10,286391,2176,0,20,15,4,0,0,3,2,38,0,4
82,9,132870,0,4356,18,11,6,3,0,1,2,38,0,4
52,13,22428,0,0,60,9,2,10,1,0,0,38,1,4
32,10,239150,0,0,40,15,4,2,0,1,2,38,1,2
37,11,170563,0,0,32,8,5,9,0,4,2,38,0,4
36,13,173542,0,0,40,9,2,9,1,0,2,38,1,4
39,13,286026,0,0,40,9,2,0,1,0,2,38,1,4
30,9,72887,3411,0,40,11,2,2,0,3,2,38,1,1
49,9,163229,0,0,56,11,2,10,0,0,1,38,1,4
40,11,165726,0,0,40,8,0,3,0,4,1,38,0,4
42,7,70055,0,0,45,1,2,13,0,0,2,38,1,4
35,13,184655,0,0,40,9,4,9,0,1,2,38,1,4
39,9,139906,0,0,81,11,0,7,0,4,2,38,0,4
32,11,198211,0,0,40,8,3,2,0,1,1,38,1,4
22,7,146540,0,0,50,1,4,2,0,1,2,38,1,4
53,10,132304,0,0,40,15,0,0,0,1,1,38,0,4
25,9,190916,0,0,40,11,4,0,0,1,2,38,1,4
44,9,755858,0,0,70,11,2,2,1,0,2,38,1,4
52,14,127315,0,0,40,12,2,9,1,0,2,38,1,4
42,9,304302,0,0,40,11,2,13,0,0,5,38,1,0
34,7,184942,0,0,50,1,2,13,0,0,2,38,1,4
27,10,267989,0,0,40,15,2,6,0,0,2,38,1,4
37,9,188377,0,0,40,11,4,6,0,1,2,38,1,2
39,14,221059,7688,0,38,12,2,9,1,2,5,38,0,3
26,9,340787,0,0,40,11,2,9,0,0,2,38,1,4
48,14,140782,0,1902,38,12,2,3,1,5,2,38,0,4
57,9,169071,0,0,28,11,0,11,0,4,2,38,0,4
36,11,151094,0,0,48,8,5,3,0,1,4,38,1,4
27,13,122922,0,0,40,9,4,11,0,1,2,38,0,4
17,7,151141,0,0,15,1,4,5,0,3,2,38,1,4
30,3,136651,0,0,40,4,2,2,0,0,2,25,1,4
37,11,177285,0,0,48,8,2,0,1,5,2,38,0,2
31,13,128016,0,0,40,9,4,11,0,3,1,38,0,4
23,12,200318,0,0,20,7,4,0,0,1,2,38,0,4
32,6,250354,0,0,45,0,4,2,0,2,2,38,1,4
58,9,191069,0,0,40,11,2,11,1,0,2,38,1,4
31,9,27856,0,0,8,11,4,7,0,4,2,38,0,4
44,13,523484,0,0,40,9,2,3,1,0,2,38,1,2
39,13,257175,0,625,40,9,0,12,0,4,0,38,0,2
59,9,174864,0,1485,45,11,2,2,1,0,2,38,1,4
42,13,196029,0,0,48,9,2,13,1,0,2,38,1,4
45,9,200471,0,0,35,11,2,0,0,0,2,38,1,4
20,9,353195,0,0,35,11,4,2,0,1,2,38,1,4
35,9,222868,0,0,40,11,2,0,0,0,2,38,1,4
50,12,221791,0,0,40,7,2,12,0,0,2,38,1,2
56,9,197114,0,0,28,11,4,5,0,3,2,38,1,4
48,11,160220,0,0,40,8,2,11,1,0,2,38,1,4
58,14,274917,0,0,15,12,6,7,0,1,4,38,0,4
32,11,348460,0,0,50,8,2,2,0,0,2,38,1,4
23,10,112683,0,0,12,15,4,11,0,3,2,38,0,4
48,9,345831,0,0,40,11,0,6,0,1,2,38,1,4
